Order Date,Order Priority,Ship Type,City,State,Country,Region,Segment,Super Category,Category,Price,Operational/ Production Cost,Selling Price,Discount,Shipping Cost,Sales (shipping price included),Profit,Quantity
06-05-2018,Moderate,Named Day,Solapur,Maharashtra,India,Central Asia,Retail,Clothing , Women's Clothing ,121.5686275,,81.07843137,40.49019608,-1,80.07843137,2,1
06-05-2018,Moderate,Named Day,Solapur,Maharashtra,India,Central Asia,Retail,Office Supplies,Binders,269.7448,274.5116,269.7448,0,20.5393,290.2841,-4.7668,1
06-05-2018,Low,Standard Delivery,Mangalore,Karnataka,India,Central Asia,Corporate,Furniture,Chairs,925.32,766.6136,918.31,7.01,61.4777,972.7777,151.6964,1
06-05-2018,Moderate,Named Day,Solapur,Maharashtra,India,Central Asia,Retail,Technology,Copiers,9267.22,5843.536,9267.22,0,699.5279,9966.7479,3423.684,1
06-05-2018,Moderate,Named Day,Solapur,Maharashtra,India,Central Asia,Retail,Office Supplies,Supplies,898.682,545.6584,891.672,7.01,90.2187,974.8807,346.0136,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,159.3137255,68.78431373,85.78431373,73.52941176,2,87.78431373,17,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,82.35294118,33.03921569,48.03921569,34.31372549,-1,47.03921569,15,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Clothing , Kids' Clothing ,356.4705882,,198.0392157,158.4313725,0,198.0392157,3,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Clothing , Kids' Clothing ,356.4705882,,198.0392157,158.4313725,1,199.0392157,2,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Mobile Accessories ,133.5294118,71.01960784,89.01960784,44.50980392,2,91.01960784,18,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,133.5294118,72.01960784,89.01960784,44.50980392,-1,88.01960784,17,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Mobiles & Accessories , Mobile Accessories ,133.5294118,76.01960784,89.01960784,44.50980392,2,91.01960784,13,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Clothing , Women's Clothing ,107.6470588,,73.43137255,34.21568627,-1,72.43137255,3,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Clothing , Women's Clothing ,176.2745098,,88.1372549,88.1372549,-1,87.1372549,1,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Clothing , Women's Clothing ,109.7058824,,76.37254902,33.33333333,-1,75.37254902,1,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Clothing , Women's Clothing ,129.3137255,,97.94117647,31.37254902,1,98.94117647,3,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Clothing , Women's Clothing ,195.8823529,,117.6470588,78.23529412,-1,116.6470588,1,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Furniture,Bookcases,13703.849,11652.723,13703.849,0,1533.9983,15237.8473,2051.126,1
07-05-2018,Low,Standard Delivery,Guangzhou,Guangdong,China,North Asia,Retail,Furniture,Furnishings,681.2318,505.2808,674.2218,7.01,37.7839,704.9957,168.941,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Office Supplies,Labels,80.4748,72.4133,80.4748,0,21.1702,101.645,8.0615,1
07-05-2018,High,Next Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Office Supplies,Supplies,732.4749,451.0234,732.4749,0,68.9083,801.3832,281.4515,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,281.7647059,136.4117647,154.4117647,127.3529412,2,156.4117647,18,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Retail,Home Furnishing ," Cushions, Pillows & Covers ",254.7058824,181.9803922,195.9803922,58.7254902,0,195.9803922,14,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Retail,Mobiles & Accessories , Mobile Accessories ,133.5294118,74.01960784,89.01960784,44.50980392,1,90.01960784,15,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Retail,Mobiles & Accessories , Mobile Accessories ,133.5294118,73.01960784,89.01960784,44.50980392,1,90.01960784,16,1
08-05-2018,Low,Standard Delivery,Ujjain,Madhya Pradesh,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,133.5294118,73.01960784,89.01960784,44.50980392,-1,88.01960784,16,1
08-05-2018,Low,Standard Delivery,Ujjain,Madhya Pradesh,India,Central Asia,Retail,Tools & Hardware , Tools ,73.52941176,32.76470588,36.76470588,36.76470588,0,36.76470588,4,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Retail,Clothing , Women's Clothing ,137.0588235,,97.94117647,39.11764706,0,97.94117647,2,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Retail,Clothing , Women's Clothing ,121.372549,,93.03921569,28.33333333,2,95.03921569,2,1
08-05-2018,Low,Standard Delivery,Ujjain,Madhya Pradesh,India,Central Asia,Retail,Clothing , Women's Clothing ,137.0588235,,97.94117647,39.11764706,1,98.94117647,3,1
08-05-2018,Low,Standard Delivery,Ujjain,Madhya Pradesh,India,Central Asia,Retail,Office Supplies,Art,136.9754,105.4304,136.9754,0,17.9456,154.921,31.545,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Corporate,Office Supplies,Storage,466.0248,365.8519,466.0248,0,36.2417,502.2665,100.1729,1
08-05-2018,Low,Standard Delivery,Jiaozuo,Henan,China,North Asia,Corporate,Office Supplies,Storage,934.8536,689.2232,927.8436,7.01,30.3533,951.1869,238.6204,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,149.9019608,82.94117647,97.94117647,51.96078431,0,97.94117647,15,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,426.372549,214.3921569,230.3921569,195.9803922,2,232.3921569,16,1
11-05-2018,Low,Standard Delivery,Rajkot,Gujarat,India,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,228.2352941,109.5490196,122.5490196,105.6862745,-1,121.5490196,13,1
11-05-2018,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Retail,Automotive , Car & Bike Accessories ,485.1960784,378.1568627,392.1568627,93.03921569,-1,391.1568627,14,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Automotive , Car & Bike Accessories ,485.1960784,374.1568627,392.1568627,93.03921569,1,393.1568627,18,1
11-05-2018,Low,Standard Delivery,Rajkot,Gujarat,India,Central Asia,Retail,Toys & School Supplies , Party Supplies ,284.3137255,192.0784314,196.0784314,88.23529412,1,197.0784314,4,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Home Furnishing , sovam Home Furnishing ,234.2156863,148.5686275,166.5686275,67.64705882,1,167.5686275,18,1
11-05-2018,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Retail,Tools & Hardware , Tools ,66.66666667,33.37254902,36.37254902,30.29411765,0,36.37254902,3,1
11-05-2018,Low,Standard Delivery,Nagpur,Maharashtra,India,Central Asia,Retail,Tools & Hardware , Tools ,70.68627451,35.52941176,38.52941176,32.15686275,0,38.52941176,3,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Clothing , Women's Clothing ,186.0784314,,146.9607843,39.11764706,1,147.9607843,3,1
11-05-2018,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Retail,Clothing , Women's Clothing ,158.627451,,117.5490196,41.07843137,1,118.5490196,2,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Clothing , Women's Clothing ,112.5490196,,88.1372549,24.41176471,0,88.1372549,3,1
11-05-2018,Low,Standard Delivery,Nagpur,Maharashtra,India,Central Asia,Retail,Clothing , Women's Clothing ,146.9607843,,117.6470588,29.31372549,-1,116.6470588,3,1
11-05-2018,Low,Standard Delivery,Rajkot,Gujarat,India,Central Asia,Retail,Clothing , Women's Clothing ,92.94117647,,63.62745098,29.31372549,0,63.62745098,3,1
11-05-2018,Low,Standard Delivery,Nagpur,Maharashtra,India,Central Asia,Retail,Clothing , Women's Clothing ,154.2156863,,107.745098,46.47058824,2,109.745098,2,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Technology,Accessories,5114.9166,4419.3844,5114.9166,0,1402.4907,6517.4073,695.5322,1
11-05-2018,Low,Standard Delivery,Wuhan,Hubei,China,North Asia,Corporate,Furniture,Bookcases,3851.04865,6632.161,3847.54365,3.505,125.5491,3969.58775,-2784.61735,1
11-05-2018,Low,Standard Delivery,Nagpur,Maharashtra,India,Central Asia,Corporate,Furniture,Furnishings,669.455,391.9291,662.445,7.01,34.9799,690.4149,270.5159,1
11-05-2018,Low,Standard Delivery,Rajkot,Gujarat,India,Central Asia,Retail,Office Supplies,Paper,378.3297,223.2685,371.3197,7.01,7.0801,371.3898,148.0512,1
11-05-2018,Moderate,Named Day,Zhanjiang,Guangdong,China,North Asia,Retail,Technology,Phones,1866.4826,1766.52,1859.4726,7.01,97.7895,1950.2521,92.9526,1
12-05-2018,Low,Standard Delivery,Tongliao,Inner Mongolia,China,North Asia,Retail,Jewellery ," Bangles, Bracelets & Armlets ",34.11764706,3.509803922,19.50980392,14.60784314,2,21.50980392,16,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,269.5098039,127.1568627,142.1568627,127.3529412,0,142.1568627,15,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,280.3921569,153.6470588,167.6470588,112.745098,2,169.6470588,14,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Automotive , Car & Bike Accessories ,485.1960784,375.1568627,392.1568627,93.03921569,-1,391.1568627,17,1
12-05-2018,Low,Standard Delivery,Suzhou,Anhui,China,North Asia,Retail,Home Furnishing , Tidy Home Furnishing ,470.4901961,381.0588235,397.0588235,73.43137255,-1,396.0588235,16,1
12-05-2018,Low,Standard Delivery,Suzhou,Anhui,China,North Asia,Retail,Tools & Hardware , Tools ,203.5294118,96.76470588,101.7647059,101.7647059,2,103.7647059,5,1
12-05-2018,Low,Standard Delivery,Tongliao,Inner Mongolia,China,North Asia,Retail,Clothing , Women's Clothing ,54.70588235,,48.92156863,5.784313725,0,48.92156863,1,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Clothing , Women's Clothing ,117.5490196,,88.1372549,29.41176471,-1,87.1372549,2,1
12-05-2018,Low,Standard Delivery,Suzhou,Anhui,China,North Asia,Retail,Clothing , Women's Clothing ,122.4509804,,83.33333333,39.11764706,2,85.33333333,1,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Clothing , Women's Clothing ,122.4509804,,83.33333333,39.11764706,-1,82.33333333,2,1
12-05-2018,Low,Standard Delivery,Tongliao,Inner Mongolia,China,North Asia,Retail,Clothing , Women's Clothing ,264.5098039,,195.9803922,68.52941176,0,195.9803922,3,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Clothing , Women's Clothing ,462.5490196,,313.627451,148.9215686,-1,312.627451,2,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Office Supplies,Art,902.888,838.396,895.878,7.01,48.9999,937.8679,57.482,1
12-05-2018,Low,Standard Delivery,Suzhou,Anhui,China,North Asia,Corporate,Office Supplies,Binders,301.7104,220.3944,301.7104,0,18.6466,320.357,81.316,1
12-05-2018,Low,Standard Delivery,Yangzhou,Jiangsu,China,North Asia,Retail,Office Supplies,Binders,275.7033,213.805,275.7033,0,13.2489,288.9522,61.8983,1
12-05-2018,Low,Standard Delivery,Tongliao,Inner Mongolia,China,North Asia,Retail,Furniture,Bookcases,3542.9942,1949.7614,3535.9842,7.01,331.1524,3860.1266,1586.2228,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Cameras & Accessories , Camera Accessories ,142.1568627,53.07843137,71.07843137,71.07843137,2,73.07843137,18,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,146.9607843,64.43137255,78.43137255,68.52941176,1,79.43137255,14,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Cameras & Accessories , Camera Accessories ,325.8823529,149.2156863,164.2156863,161.6666667,1,165.2156863,15,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Jewellery , Earrings ,119.0196078,67.52941176,83.52941176,35.49019608,1,84.52941176,16,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Clothing , Kids' Clothing ,220.0980392,,146.7647059,73.33333333,1,147.7647059,2,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Beauty and Personal Care , Makeup ,73.52941176,44.01960784,49.01960784,24.50980392,2,51.01960784,5,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Tools & Hardware , Tools ,88.03921569,64.52941176,68.52941176,19.50980392,1,69.52941176,4,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Tools & Hardware , Tools ,66.66666667,33.37254902,36.37254902,30.29411765,0,36.37254902,3,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Tools & Hardware , Tools ,54.31372549,24.15686275,27.15686275,27.15686275,-1,26.15686275,3,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Clothing , Women's Clothing ,135.0980392,,93.03921569,42.05882353,2,95.03921569,1,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Clothing , Women's Clothing ,159.7058824,,111.7647059,47.94117647,0,111.7647059,1,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Clothing , Women's Clothing ,137.1568627,,98.03921569,39.11764706,2,100.0392157,3,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Clothing , Women's Clothing ,136.9607843,,97.94117647,39.01960784,1,98.94117647,1,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Clothing , Women's Clothing ,143.0392157,,117.5490196,25.49019608,2,119.5490196,2,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Clothing , Women's Clothing ,249.7058824,,166.4705882,83.23529412,-1,165.4705882,3,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Corporate,Furniture,Chairs,5097.698638,3627.1142,5095.805938,1.8927,191.1627,5285.075938,1468.691738,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Office Supplies,Paper,1114.2395,1013.646,1114.2395,0,214.1555,1328.395,100.5935,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Corporate,Technology,Phones,2943.766782,2298.9996,2935.565082,8.2017,136.1342,3063.497582,636.565482,1
01-06-2018,Low,Standard Delivery,Patiala,Punjab,India,Central Asia,Retail,Office Supplies,Storage,3593.8868,3372.3708,3586.8768,7.01,405.1079,3984.9747,214.506,1
01-06-2018,Low,Standard Delivery,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Corporate,Furniture,Tables,5830.80584,9977.7536,5819.80014,11.0057,239.9523,6048.74674,-4157.95346,1
02-06-2018,Low,Standard Delivery,Taipei,Taipei City,Taiwan,North Asia,Retail,Automotive , Accessories & Spare parts ,56.47058824,15.23529412,28.23529412,28.23529412,-1,27.23529412,13,1
02-06-2018,Low,Standard Delivery,Taipei,Taipei City,Taiwan,North Asia,Retail,Cameras & Accessories , Camera Accessories ,1156.862745,663.4705882,676.4705882,480.3921569,1,677.4705882,13,1
02-06-2018,Low,Standard Delivery,Taipei,Taipei City,Taiwan,North Asia,Retail,Clothing , Women's Clothing ,117.3529412,,88.1372549,29.21568627,1,89.1372549,1,1
02-06-2018,Low,Standard Delivery,Taipei,Taipei City,Taiwan,North Asia,Retail,Office Supplies,Storage,396.065,371.9506,396.065,0,32.3862,428.4512,24.1144,1
05-06-2018,High,Next Day,Yichun,Jiangxi,China,North Asia,Retail,Cameras & Accessories , Camera Accessories ,279.4117647,126.7058824,139.7058824,139.7058824,1,140.7058824,13,1
05-06-2018,High,Next Day,Yichun,Jiangxi,China,North Asia,Retail,Mobiles & Accessories , Mobile Accessories ,131.1764706,81.94117647,97.94117647,33.23529412,1,98.94117647,16,1
05-06-2018,Low,Standard Delivery,Lanzhou,Gansu,China,North Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,264.4117647,190.8823529,195.8823529,68.52941176,0,195.8823529,5,1
05-06-2018,High,Next Day,Yichun,Jiangxi,China,North Asia,Retail,Clothing , Women's Clothing ,56.66666667,,48.92156863,7.745098039,2,50.92156863,1,1
05-06-2018,Low,Standard Delivery,Lanzhou,Gansu,China,North Asia,Retail,Clothing , Women's Clothing ,122.4509804,,88.23529412,34.21568627,-1,87.23529412,2,1
05-06-2018,Low,Standard Delivery,Lanzhou,Gansu,China,North Asia,Retail,Clothing , Women's Clothing ,74.31372549,,39.11764706,35.19607843,1,40.11764706,1,1
05-06-2018,Low,Standard Delivery,Lanzhou,Gansu,China,North Asia,Retail,Office Supplies,Art,690.3448,486.9146,690.3448,0,50.8926,741.2374,203.4302,1
05-06-2018,High,Next Day,Yichun,Jiangxi,China,North Asia,Retail,Office Supplies,Envelopes,1148.5184,689.5036,1141.5084,7.01,73.1844,1207.6828,452.0048,1
06-06-2018,Moderate,Named Day,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,97.74509804,54.62745098,58.62745098,39.11764706,1,59.62745098,4,1
06-06-2018,Moderate,Named Day,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Wearable Smart Devices , Wearable Accessories ,180.1960784,124.3529412,127.3529412,52.84313725,1,128.3529412,3,1
06-06-2018,Moderate,Named Day,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Retail,Clothing , Women's Clothing ,69.90196078,,48.92156863,20.98039216,1,49.92156863,3,1
06-06-2018,Moderate,Named Day,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Corporate,Office Supplies,Envelopes,497.253649,333.3255,489.051949,8.2017,15.1416,495.991849,155.726449,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,784.3137255,375.1568627,392.1568627,392.1568627,-1,391.1568627,17,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,205.7843137,92.84313725,107.8431373,97.94117647,-1,106.8431373,15,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,137.254902,77.1372549,93.1372549,44.11764706,2,95.1372549,16,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,166.6666667,67.33333333,83.33333333,83.33333333,0,83.33333333,16,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Cameras & Accessories , Camera Accessories ,245.0980392,112,125,120.0980392,0,125,13,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,75.49019608,30.92156863,48.92156863,26.56862745,0,48.92156863,18,1
08-06-2018,Low,Standard Delivery,Ludhiana,Punjab,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,131.1764706,81.94117647,97.94117647,33.23529412,2,99.94117647,16,1
08-06-2018,Low,Standard Delivery,Ludhiana,Punjab,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,137.0588235,81.94117647,97.94117647,39.11764706,2,99.94117647,16,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,131.1764706,79.94117647,97.94117647,33.23529412,-1,96.94117647,18,1
08-06-2018,High,Next Day,Bihar Sharif,Bihar,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,69.21568627,34.92156863,48.92156863,20.29411765,-1,47.92156863,14,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,169.6078431,119.254902,137.254902,32.35294118,2,139.254902,18,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,77.64705882,32.92156863,48.92156863,28.7254902,0,48.92156863,16,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,68.43137255,34.92156863,48.92156863,19.50980392,0,48.92156863,14,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,68.43137255,30.92156863,48.92156863,19.50980392,0,48.92156863,18,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,78.03921569,34.92156863,48.92156863,29.11764706,1,49.92156863,14,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,68.43137255,33.92156863,48.92156863,19.50980392,0,48.92156863,15,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,68.43137255,33.92156863,48.92156863,19.50980392,-1,47.92156863,15,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,68.43137255,34.92156863,48.92156863,19.50980392,-1,47.92156863,14,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Mobiles & Accessories , Mobile Accessories ,278.8235294,226.6078431,244.6078431,34.21568627,-1,243.6078431,18,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Tools & Hardware , Tools ,73.33333333,32.66666667,36.66666667,36.66666667,2,38.66666667,4,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Tools & Hardware , Tools ,37.05882353,16.41176471,19.41176471,17.64705882,1,20.41176471,3,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Tools & Hardware , Tools ,37.25490196,15.29411765,20.29411765,16.96078431,0,20.29411765,5,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,509.5098039,406.5686275,411.5686275,97.94117647,2,413.5686275,5,1
08-06-2018,Low,Standard Delivery,Ludhiana,Punjab,India,Central Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,166.372549,113.4509804,117.4509804,48.92156863,-1,116.4509804,4,1
08-06-2018,Low,Standard Delivery,Ludhiana,Punjab,India,Central Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,597.745098,486,490,107.745098,0,490,4,1
08-06-2018,High,Next Day,Bihar Sharif,Bihar,India,Central Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,597.745098,485,490,107.745098,-1,489,5,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,333.0392157,249.7058824,254.7058824,78.33333333,1,255.7058824,5,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Home Decor & Festive Needs , Wall Decor & Clocks ,97.74509804,54.62745098,58.62745098,39.11764706,2,60.62745098,4,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Clothing , Women's Clothing ,127.3529412,,98.03921569,29.31372549,-1,97.03921569,1,1
08-06-2018,Low,Standard Delivery,Ludhiana,Punjab,India,Central Asia,Retail,Clothing , Women's Clothing ,69.41176471,,47.94117647,21.47058824,-1,46.94117647,1,1
08-06-2018,Low,Standard Delivery,Ludhiana,Punjab,India,Central Asia,Retail,Clothing , Women's Clothing ,154.9019608,,77.45098039,77.45098039,1,78.45098039,3,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Clothing , Women's Clothing ,127.3529412,,98.03921569,29.31372549,-1,97.03921569,2,1
08-06-2018,High,Next Day,Bihar Sharif,Bihar,India,Central Asia,Retail,Clothing , Women's Clothing ,140.5882353,,117.5490196,23.03921569,2,119.5490196,3,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Clothing , Women's Clothing ,127.254902,,97.94117647,29.31372549,1,98.94117647,2,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Clothing , Women's Clothing ,61.56862745,,48.92156863,12.64705882,1,49.92156863,3,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Clothing , Women's Clothing ,142.0588235,,107.8431373,34.21568627,0,107.8431373,2,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Clothing , Women's Clothing ,105.2941176,,83.23529412,22.05882353,1,84.23529412,2,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Clothing , Women's Clothing ,39.21568627,,27.45098039,11.76470588,2,29.45098039,3,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Clothing , Women's Clothing ,160.1960784,,117.5490196,42.64705882,0,117.5490196,1,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Clothing , Women's Clothing ,122.4509804,,93.03921569,29.41176471,1,94.03921569,2,1
08-06-2018,Low,Standard Delivery,Mumbai,Maharashtra,India,Central Asia,Retail,Clothing , Women's Clothing ,205.6862745,,146.9607843,58.7254902,0,146.9607843,3,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Clothing , Women's Clothing ,166.4705882,,117.5490196,48.92156863,-1,116.5490196,2,1
08-06-2018,Moderate,Named Day,Salem,Tamil Nadu,India,Central Asia,Retail,Office Supplies,Art,225.3715,116.7165,225.3715,0,13.1087,238.4802,108.655,1
08-06-2018,Moderate,Named Day,Dhaka,Dhaka,Bangladesh,Central Asia,Retail,Office Supplies,Binders,546.2192,439.9476,546.2192,0,47.1072,593.3264,106.2716,1
